% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.026	1	7	3	7	1	0	19	0
0.026	1	8	3	7	2	0	19	0
0.026	1	13	3	7	3	0	19	0
0.026	1	5	3	7	4	0	19	0
0.026	1	7	3	7	1	0	19	1
0.026	1	8	3	7	2	0	19	1
0.026	1	13	3	7	3	0	19	1
0.026	1	5	3	7	4	0	19	1
0.027	1	7	3	8	1	0	19	0
0.027	1	8	3	8	2	0	19	0
0.027	1	13	3	8	3	0	19	0
0.027	1	5	3	8	4	0	19	0
0.027	1	7	3	8	1	0	19	1
0.027	1	8	3	8	2	0	19	1
0.027	1	13	3	8	3	0	19	1
0.027	1	5	3	8	4	0	19	1
0.028	1	7	3	9	1	0	19	0
0.028	1	8	3	9	2	0	19	0
0.028	1	13	3	9	3	0	19	0
0.028	1	5	3	9	4	0	19	0
0.028	1	7	3	9	1	0	19	1
0.028	1	8	3	9	2	0	19	1
0.028	1	13	3	9	3	0	19	1
0.028	1	5	3	9	4	0	19	1
0.029	1	7	3	10	1	0	19	1
0.029	1	8	3	10	2	0	19	1
0.029	1	13	3	10	3	0	19	1
0.029	1	5	3	10	4	0	19	1
0.03	1	7	4	1	1	0	19	0
0.03	1	8	4	1	2	0	19	0
0.03	1	13	4	1	3	0	19	0
0.03	1	5	4	1	4	0	19	0
0.03	1	7	4	1	1	0	19	1
0.03	1	8	4	1	2	0	19	1
0.03	1	13	4	1	3	0	19	1
0.03	1	5	4	1	4	0	19	1
0.031	1	7	4	2	1	0	7	0
0.031	1	8	4	2	2	0	7	0
0.031	1	13	4	2	3	0	7	0
0.031	1	5	4	2	4	0	7	0
0.031	1	11	4	2	9	0	7	0
0.031	1	3	4	2	10	0	7	0
0.031	1	2	4	2	11	0	7	0
0.031	1	6	4	2	12	0	7	0
0.031	1	7	4	2	1	0	7	1
0.031	1	8	4	2	2	0	7	1
0.031	1	13	4	2	3	0	7	1
0.031	1	5	4	2	4	0	7	1
0.031	1	11	4	2	9	0	7	1
0.031	1	3	4	2	10	0	7	1
0.031	1	2	4	2	11	0	7	1
0.031	1	6	4	2	12	0	7	1
0.032	1	7	4	3	1	0	7	0
0.032	1	8	4	3	2	0	7	0
0.032	1	13	4	3	3	0	7	0
0.032	1	5	4	3	4	0	7	0
0.032	1	11	4	3	9	0	7	0
0.032	1	3	4	3	10	0	7	0
0.032	1	2	4	3	11	0	7	0
0.032	1	6	4	3	12	0	7	0
0.032	1	7	4	3	1	0	7	1
0.032	1	8	4	3	2	0	7	1
0.032	1	13	4	3	3	0	7	1
0.032	1	5	4	3	4	0	7	1
0.032	1	11	4	3	9	0	7	1
0.032	1	3	4	3	10	0	7	1
0.032	1	2	4	3	11	0	7	1
0.032	1	6	4	3	12	0	7	1
0.033	1	7	4	4	1	0	7	0
0.033	1	8	4	4	2	0	7	0
0.033	1	13	4	4	3	0	7	0
0.033	1	5	4	4	4	0	7	0
0.033	1	11	4	4	9	0	7	0
0.033	1	3	4	4	10	0	7	0
0.033	1	2	4	4	11	0	7	0
0.033	1	6	4	4	12	0	7	0
0.033	1	7	4	4	1	0	7	1
0.033	1	8	4	4	2	0	7	1
0.033	1	13	4	4	3	0	7	1
0.033	1	5	4	4	4	0	7	1
0.033	1	11	4	4	9	0	7	1
0.033	1	3	4	4	10	0	7	1
0.033	1	2	4	4	11	0	7	1
0.033	1	6	4	4	12	0	7	1
0.034	1	7	4	5	1	0	7	0
0.034	1	8	4	5	2	0	7	0
0.034	1	13	4	5	3	0	7	0
0.034	1	5	4	5	4	0	7	0
0.034	1	11	4	5	9	0	7	0
0.034	1	3	4	5	10	0	7	0
0.034	1	2	4	5	11	0	7	0
0.034	1	6	4	5	12	0	7	0
0.034	1	7	4	5	1	0	7	1
0.034	1	8	4	5	2	0	7	1
0.034	1	13	4	5	3	0	7	1
0.034	1	5	4	5	4	0	7	1
0.034	1	11	4	5	9	0	7	1
0.034	1	3	4	5	10	0	7	1
0.034	1	2	4	5	11	0	7	1
0.034	1	6	4	5	12	0	7	1
0.035	1	7	4	6	1	0	7	0
0.035	1	8	4	6	2	0	7	0
0.035	1	7	4	6	1	0	7	1
0.035	1	8	4	6	2	0	7	1
0.035	1	13	4	6	3	0	7	1
0.035	1	5	4	6	4	0	7	1
0.035	1	11	4	6	9	0	7	1
0.035	1	3	4	6	10	0	7	1
0.035	1	2	4	6	11	0	7	1
0.035	1	6	4	6	12	0	7	1
0.036	1	13	4	7	3	0	7	0
0.036	1	5	4	7	4	0	7	0
0.036	1	11	4	7	9	0	7	0
0.036	1	3	4	7	10	0	7	0
0.036	1	2	4	7	11	0	7	0
0.036	1	6	4	7	12	0	7	0
0.036	1	7	4	7	1	0	7	0
0.036	1	8	4	7	2	0	7	0
0.036	1	7	4	7	1	0	7	1
0.036	1	8	4	7	2	0	7	1
0.036	1	13	4	7	3	0	7	1
0.036	1	5	4	7	4	0	7	1
0.036	1	11	4	7	9	0	7	1
0.036	1	3	4	7	10	0	7	1
0.036	1	2	4	7	11	0	7	1
0.036	1	6	4	7	12	0	7	1
0.037	1	13	4	8	3	0	7	0
0.037	1	5	4	8	4	0	7	0
0.037	1	11	4	8	9	0	7	0
0.037	1	3	4	8	10	0	7	0
0.037	1	2	4	8	11	0	7	0
0.037	1	6	4	8	12	0	7	0
0.037	1	15	4	8	18	0	7	0
0.037	1	14	4	8	19	0	7	0
0.037	1	7	4	8	1	0	7	1
0.037	1	8	4	8	2	0	7	1
0.037	1	13	4	8	3	0	7	1
0.037	1	5	4	8	4	0	7	1
0.037	1	11	4	8	9	0	7	1
0.037	1	3	4	8	10	0	7	1
0.037	1	2	4	8	11	0	7	1
0.037	1	6	4	8	12	0	7	1
0.038	1	12	4	9	20	0	7	0
0.038	1	9	4	9	21	0	7	0
0.038	1	7	4	9	1	0	7	0
0.038	1	8	4	9	2	0	7	0
0.038	1	13	4	9	3	0	7	0
0.038	1	5	4	9	4	0	7	0
0.038	1	11	4	9	9	0	7	0
0.038	1	3	4	9	10	0	7	0
0.038	1	15	4	9	18	0	7	1
0.038	1	14	4	9	19	0	7	1
0.038	1	12	4	9	20	0	7	1
0.038	1	9	4	9	21	0	7	1
0.038	1	7	4	9	1	0	7	1
0.038	1	8	4	9	2	0	7	1
0.038	1	13	4	9	3	0	7	1
0.038	1	5	4	9	4	0	7	1
0.039	1	2	4	10	11	0	7	0
0.039	1	6	4	10	12	0	7	0
0.039	1	15	4	10	18	0	7	0
0.039	1	14	4	10	19	0	7	0
0.039	1	12	4	10	20	0	7	0
0.039	1	9	4	10	21	0	7	0
0.039	1	7	4	10	1	0	7	0
0.039	1	8	4	10	2	0	7	0
0.039	1	11	4	10	9	0	7	1
0.039	1	3	4	10	10	0	7	1
0.039	1	2	4	10	11	0	7	1
0.039	1	6	4	10	12	0	7	1
0.039	1	15	4	10	18	0	7	1
0.039	1	14	4	10	19	0	7	1
0.039	1	12	4	10	20	0	7	1
0.039	1	9	4	10	21	0	7	1
0.04	1	13	5	1	3	0	7	0
0.04	1	5	5	1	4	0	7	0
0.04	1	11	5	1	9	0	7	0
0.04	1	3	5	1	10	0	7	0
0.04	1	2	5	1	11	0	7	0
0.04	1	6	5	1	12	0	7	0
0.04	1	15	5	1	18	0	7	0
0.04	1	14	5	1	19	0	7	0
0.04	1	7	5	1	1	0	7	1
0.04	1	8	5	1	2	0	7	1
0.04	1	13	5	1	3	0	7	1
0.04	1	5	5	1	4	0	7	1
0.04	1	11	5	1	9	0	7	1
0.04	1	3	5	1	10	0	7	1
0.04	1	2	5	1	11	0	7	1
0.04	1	6	5	1	12	0	7	1
0.041	1	12	5	2	20	0	7	0
0.041	1	9	5	2	21	0	7	0
0.041	1	7	5	2	1	2	18	0
0.041	1	8	5	2	2	0	7	0
0.041	1	13	5	2	3	0	7	0
0.041	1	5	5	2	4	0	7	0
0.041	1	11	5	2	9	0	7	0
0.041	1	3	5	2	10	0	7	0
0.041	1	15	5	2	18	0	7	1
0.041	1	14	5	2	19	0	7	1
0.041	1	12	5	2	20	0	7	1
0.041	1	9	5	2	21	0	7	1
0.041	1	7	5	2	1	2	18	1
0.041	1	8	5	2	2	0	7	1
0.041	1	13	5	2	3	0	7	1
0.041	1	5	5	2	4	0	7	1
0.042	1	2	5	3	11	0	7	0
0.042	1	6	5	3	12	0	7	0
0.042	1	15	5	3	18	0	7	0
0.042	1	14	5	3	19	0	7	0
0.042	1	12	5	3	20	0	7	0
0.042	1	9	5	3	21	0	7	0
0.042	1	7	5	3	1	2	18	0
0.042	1	8	5	3	2	2	18	0
0.042	1	11	5	3	9	0	7	1
0.042	1	3	5	3	10	0	7	1
0.042	1	2	5	3	11	0	7	1
0.042	1	6	5	3	12	0	7	1
0.042	1	15	5	3	18	0	7	1
0.042	1	14	5	3	19	0	7	1
0.042	1	12	5	3	20	0	7	1
0.042	1	9	5	3	21	0	7	1
0.043	1	13	5	4	3	2	18	0
0.043	1	5	5	4	4	0	7	0
0.043	1	11	5	4	9	0	7	0
0.043	1	3	5	4	10	0	7	0
0.043	1	2	5	4	11	0	7	0
0.043	1	6	5	4	12	0	7	0
0.043	1	15	5	4	18	0	7	0
0.043	1	14	5	4	19	0	7	0
0.043	1	7	5	4	1	2	18	1
0.043	1	8	5	4	2	2	18	1
0.043	1	13	5	4	3	2	18	1
0.043	1	5	5	4	4	0	7	1
0.043	1	11	5	4	9	0	7	1
0.043	1	3	5	4	10	0	7	1
0.043	1	2	5	4	11	0	7	1
0.043	1	6	5	4	12	0	7	1
0.044	1	12	5	5	20	0	7	0
0.044	1	9	5	5	21	0	7	0
0.044	1	4	5	5	22	0	7	0
0.044	1	10	5	5	23	0	7	0
0.044	1	1	5	5	24	0	7	0
0.044	1	7	5	5	1	2	18	0
0.044	1	8	5	5	2	2	18	0
0.044	1	13	5	5	3	2	18	0
0.044	1	15	5	5	18	0	7	1
0.044	1	14	5	5	19	0	7	1
0.044	1	12	5	5	20	0	7	1
0.044	1	9	5	5	21	0	7	1
0.044	1	4	5	5	22	0	7	1
0.044	1	10	5	5	23	0	7	1
0.044	1	1	5	5	24	0	7	1
0.044	1	7	5	5	1	2	18	1
0.045	1	5	5	6	4	2	18	0
0.045	1	11	5	6	9	0	7	0
0.045	1	3	5	6	10	0	7	0
0.045	1	2	5	6	11	0	7	0
0.045	1	6	5	6	12	0	7	0
0.045	1	15	5	6	18	0	7	0
0.045	1	14	5	6	19	0	7	0
0.045	1	12	5	6	20	0	7	0
0.045	1	8	5	6	2	2	18	1
0.045	1	13	5	6	3	2	18	1
0.045	1	5	5	6	4	2	18	1
0.045	1	11	5	6	9	0	7	1
0.045	1	3	5	6	10	0	7	1
0.045	1	2	5	6	11	0	7	1
0.045	1	6	5	6	12	0	7	1
0.045	1	15	5	6	18	0	7	1
0.046	1	9	5	7	21	0	7	0
0.046	1	4	5	7	22	0	7	0
0.046	1	10	5	7	23	0	7	0
0.046	1	1	5	7	24	0	7	0
0.046	1	7	5	7	1	2	18	0
0.046	1	8	5	7	2	2	18	0
0.046	1	13	5	7	3	2	18	0
0.046	1	5	5	7	4	2	18	0
0.046	1	14	5	7	19	0	7	1
0.046	1	12	5	7	20	0	7	1
0.046	1	9	5	7	21	0	7	1
0.046	1	4	5	7	22	0	7	1
0.046	1	10	5	7	23	0	7	1
0.046	1	1	5	7	24	0	7	1
0.046	1	7	5	7	1	2	18	1
0.046	1	8	5	7	2	2	18	1
0.047	1	11	5	8	9	0	7	0
0.047	1	3	5	8	10	0	7	0
0.047	1	2	5	8	11	0	7	0
0.047	1	6	5	8	12	0	7	0
0.047	1	15	5	8	18	0	7	0
0.047	1	14	5	8	19	0	7	0
0.047	1	12	5	8	20	0	7	0
0.047	1	9	5	8	21	0	7	0
0.047	1	13	5	8	3	2	18	1
0.047	1	5	5	8	4	2	18	1
0.047	1	11	5	8	9	0	7	1
0.047	1	3	5	8	10	0	7	1
0.047	1	2	5	8	11	0	7	1
0.047	1	6	5	8	12	0	7	1
0.047	1	15	5	8	18	0	7	1
0.047	1	14	5	8	19	0	7	1
0.048	1	4	5	9	22	0	7	0
0.048	1	10	5	9	23	0	7	0
0.048	1	1	5	9	24	0	7	0
0.048	1	7	5	9	1	2	18	0
0.048	1	8	5	9	2	2	18	0
0.048	1	13	5	9	3	2	18	0
0.048	1	5	5	9	4	2	18	0
0.048	1	11	5	9	9	0	7	0
0.048	1	12	5	9	20	0	7	1
0.048	1	9	5	9	21	0	7	1
0.048	1	4	5	9	22	0	7	1
0.048	1	10	5	9	23	0	7	1
0.048	1	1	5	9	24	0	7	1
0.048	1	7	5	9	1	2	18	1
0.048	1	8	5	9	2	2	18	1
0.048	1	13	5	9	3	2	18	1
0.049	1	3	5	10	10	0	7	0
0.049	1	2	5	10	11	0	7	0
0.049	1	6	5	10	12	0	7	0
0.049	1	15	5	10	18	0	7	0
0.049	1	14	5	10	19	0	7	0
0.049	1	12	5	10	20	0	7	0
0.049	1	9	5	10	21	0	7	0
0.049	1	4	5	10	22	0	7	0
0.049	1	5	5	10	4	2	18	1
0.049	1	11	5	10	9	2	18	1
0.049	1	3	5	10	10	0	7	1
0.049	1	2	5	10	11	0	7	1
0.049	1	6	5	10	12	0	7	1
0.049	1	15	5	10	18	0	7	1
0.049	1	14	5	10	19	0	7	1
0.049	1	12	5	10	20	0	7	1
0.05	1	10	6	1	23	0	7	0
0.05	1	1	6	1	24	0	7	0
0.05	1	7	6	1	1	2	18	0
0.05	1	8	6	1	2	2	18	0
0.05	1	13	6	1	3	2	18	0
0.05	1	5	6	1	4	2	18	0
0.05	1	11	6	1	9	2	18	0
0.05	1	3	6	1	10	2	18	0
0.05	1	9	6	1	21	0	7	1
0.05	1	4	6	1	22	0	7	1
0.05	1	10	6	1	23	0	7	1
0.05	1	1	6	1	24	0	7	1
0.05	1	7	6	1	1	2	18	1
0.05	1	8	6	1	2	2	18	1
0.05	1	13	6	1	3	2	18	1
0.05	1	5	6	1	4	2	18	1
0.051	1	2	6	2	11	2	18	0
0.051	1	6	6	2	12	0	7	0
0.051	1	15	6	2	18	0	7	0
0.051	1	14	6	2	19	0	7	0
0.051	1	12	6	2	20	0	7	0
0.051	1	9	6	2	21	0	7	0
0.051	1	4	6	2	22	0	7	0
0.051	1	10	6	2	23	0	7	0
0.051	1	11	6	2	9	2	18	1
0.051	1	3	6	2	10	2	18	1
0.051	1	2	6	2	11	2	18	1
0.051	1	6	6	2	12	0	7	1
0.051	1	15	6	2	18	0	7	1
0.051	1	14	6	2	19	0	7	1
0.051	1	12	6	2	20	0	7	1
0.051	1	9	6	2	21	0	7	1
0.052	1	1	6	3	24	0	7	0
0.052	1	7	6	3	1	2	18	0
0.052	1	8	6	3	2	2	18	0
0.052	1	13	6	3	3	2	18	0
0.052	1	5	6	3	4	2	18	0
0.052	1	11	6	3	9	2	18	0
0.052	1	3	6	3	10	2	18	0
0.052	1	2	6	3	11	2	18	0
0.052	1	4	6	3	22	0	7	1
0.052	1	10	6	3	23	0	7	1
0.052	1	1	6	3	24	0	7	1
0.052	1	7	6	3	1	2	18	1
0.052	1	8	6	3	2	2	18	1
0.052	1	13	6	3	3	2	18	1
0.052	1	5	6	3	4	2	18	1
0.052	1	11	6	3	9	2	18	1
0.053	1	6	6	4	12	2	18	0
0.053	1	15	6	4	18	0	7	0
0.053	1	14	6	4	19	0	7	0
0.053	1	12	6	4	20	0	7	0
0.053	1	9	6	4	21	0	7	0
0.053	1	4	6	4	22	0	7	0
0.053	1	10	6	4	23	0	7	0
0.053	1	1	6	4	24	0	7	0
0.053	1	3	6	4	10	2	18	1
0.053	1	2	6	4	11	2	18	1
0.053	1	6	6	4	12	2	18	1
0.053	1	15	6	4	18	0	7	1
0.053	1	14	6	4	19	0	7	1
0.053	1	12	6	4	20	0	7	1
0.053	1	9	6	4	21	0	7	1
0.053	1	4	6	4	22	0	7	1
0.054	1	7	6	5	1	2	18	0
0.054	1	8	6	5	2	2	18	0
0.054	1	13	6	5	3	2	18	0
0.054	1	5	6	5	4	2	18	0
0.054	1	11	6	5	9	2	18	0
0.054	1	3	6	5	10	2	18	0
0.054	1	2	6	5	11	2	18	0
0.054	1	6	6	5	12	2	18	0
0.054	1	10	6	5	23	0	7	1
0.054	1	1	6	5	24	0	7	1
0.054	1	7	6	5	1	2	18	1
0.054	1	8	6	5	2	2	18	1
0.054	1	13	6	5	3	2	18	1
0.054	1	5	6	5	4	2	18	1
0.054	1	11	6	5	9	2	18	1
0.054	1	3	6	5	10	2	18	1
0.055	1	15	6	6	18	0	7	0
0.055	1	14	6	6	19	0	7	0
0.055	1	12	6	6	20	0	7	0
0.055	1	9	6	6	21	0	7	0
0.055	1	4	6	6	22	0	7	0
0.055	1	10	6	6	23	0	7	0
0.055	1	1	6	6	24	0	7	0
0.055	1	7	6	6	1	2	18	0
0.055	1	2	6	6	11	2	18	1
0.055	1	6	6	6	12	2	18	1
0.055	1	15	6	6	18	0	7	1
0.055	1	14	6	6	19	0	7	1
0.055	1	12	6	6	20	0	7	1
0.055	1	9	6	6	21	0	7	1
0.055	1	4	6	6	22	0	7	1
0.055	1	10	6	6	23	0	7	1
0.056	1	8	6	7	2	2	18	0
0.056	1	13	6	7	3	2	18	0
0.056	1	5	6	7	4	2	18	0
0.056	1	11	6	7	9	2	18	0
0.056	1	3	6	7	10	2	18	0
0.056	1	2	6	7	11	2	18	0
0.056	1	6	6	7	12	2	18	0
0.056	1	15	6	7	18	0	7	0
0.056	1	1	6	7	24	0	7	1
0.056	1	7	6	7	1	2	18	1
0.056	1	8	6	7	2	2	18	1
0.056	1	13	6	7	3	2	18	1
0.056	1	5	6	7	4	2	18	1
0.056	1	11	6	7	9	2	18	1
0.056	1	3	6	7	10	2	18	1
0.056	1	2	6	7	11	2	18	1
0.057	1	14	6	8	19	0	7	0
0.057	1	12	6	8	20	0	7	0
0.057	1	9	6	8	21	0	7	0
0.057	1	4	6	8	22	0	7	0
0.057	1	10	6	8	23	0	7	0
0.057	1	1	6	8	24	0	7	0
0.057	1	7	6	8	1	2	18	0
0.057	1	8	6	8	2	2	18	0
0.057	1	6	6	8	12	2	18	1
0.057	1	15	6	8	18	0	7	1
0.057	1	14	6	8	19	0	7	1
0.057	1	12	6	8	20	0	7	1
0.057	1	9	6	8	21	0	7	1
0.057	1	4	6	8	22	0	7	1
0.057	1	10	6	8	23	0	7	1
0.057	1	1	6	8	24	0	7	1
0.058	1	13	6	9	3	2	18	0
0.058	1	5	6	9	4	2	18	0
0.058	1	11	6	9	9	2	18	0
0.058	1	3	6	9	10	2	18	0
0.058	1	2	6	9	11	2	18	0
0.058	1	6	6	9	12	2	18	0
0.058	1	15	6	9	18	2	18	0
0.058	1	14	6	9	19	0	7	0
0.058	1	7	6	9	1	2	18	1
0.058	1	8	6	9	2	2	18	1
0.058	1	13	6	9	3	2	18	1
0.058	1	5	6	9	4	2	18	1
0.058	1	11	6	9	9	2	18	1
0.058	1	3	6	9	10	2	18	1
0.058	1	2	6	9	11	2	18	1
0.058	1	6	6	9	12	2	18	1
0.059	1	12	6	10	20	0	7	0
0.059	1	9	6	10	21	0	7	0
0.059	1	4	6	10	22	0	7	0
0.059	1	10	6	10	23	0	7	0
0.059	1	1	6	10	24	0	7	0
0.059	1	7	6	10	1	2	18	0
0.059	1	8	6	10	2	2	18	0
0.059	1	13	6	10	3	2	18	0
0.059	1	15	6	10	18	2	18	1
0.059	1	14	6	10	19	2	18	1
0.059	1	12	6	10	20	0	7	1
0.059	1	9	6	10	21	0	7	1
0.059	1	4	6	10	22	0	7	1
0.059	1	10	6	10	23	0	7	1
0.059	1	1	6	10	24	0	7	1
0.059	1	7	6	10	1	2	18	1
0.06	1	5	7	1	4	2	18	0
0.06	1	11	7	1	9	2	18	0
0.06	1	3	7	1	10	2	18	0
0.06	1	2	7	1	11	2	18	0
0.06	1	6	7	1	12	2	18	0
0.06	1	15	7	1	18	2	18	0
0.06	1	14	7	1	19	2	18	0
0.06	1	12	7	1	20	2	18	0
0.06	1	8	7	1	2	2	18	1
0.06	1	13	7	1	3	2	18	1
0.06	1	5	7	1	4	2	18	1
0.06	1	11	7	1	9	2	18	1
0.06	1	3	7	1	10	2	18	1
0.06	1	2	7	1	11	2	18	1
0.06	1	6	7	1	12	2	18	1
0.06	1	15	7	1	18	2	18	1
0.061	1	9	7	2	21	2	18	0
0.061	1	4	7	2	22	0	7	0
0.061	1	10	7	2	23	0	7	0
0.061	1	1	7	2	24	0	7	0
0.061	1	7	7	2	1	2	18	0
0.061	1	8	7	2	2	2	18	0
0.061	1	13	7	2	3	2	18	0
0.061	1	5	7	2	4	2	18	0
0.061	1	14	7	2	19	2	18	1
0.061	1	12	7	2	20	2	18	1
0.061	1	9	7	2	21	2	18	1
0.061	1	4	7	2	22	0	7	1
0.061	1	10	7	2	23	0	7	1
0.061	1	1	7	2	24	0	7	1
0.061	1	7	7	2	1	2	18	1
0.061	1	8	7	2	2	2	18	1
0.062	1	11	7	3	9	2	18	0
0.062	1	3	7	3	10	2	18	0
0.062	1	2	7	3	11	2	18	0
0.062	1	6	7	3	12	2	18	0
0.062	1	15	7	3	18	2	18	0
0.062	1	14	7	3	19	2	18	0
0.062	1	12	7	3	20	2	18	0
0.062	1	9	7	3	21	2	18	0
0.062	1	13	7	3	3	2	18	1
0.062	1	5	7	3	4	2	18	1
0.062	1	11	7	3	9	2	18	1
0.062	1	3	7	3	10	2	18	1
0.062	1	2	7	3	11	2	18	1
0.062	1	6	7	3	12	2	18	1
0.062	1	15	7	3	18	2	18	1
0.062	1	14	7	3	19	2	18	1
0.063	1	4	7	4	22	2	18	0
0.063	1	10	7	4	23	2	18	0
0.063	1	1	7	4	24	0	7	0
0.063	1	7	7	4	1	2	18	0
0.063	1	8	7	4	2	2	18	0
0.063	1	13	7	4	3	2	18	0
0.063	1	5	7	4	4	2	18	0
0.063	1	11	7	4	9	2	18	0
0.063	1	12	7	4	20	2	18	1
0.063	1	9	7	4	21	2	18	1
0.063	1	4	7	4	22	2	18	1
0.063	1	10	7	4	23	2	18	1
0.063	1	1	7	4	24	0	7	1
0.063	1	7	7	4	1	2	18	1
0.063	1	8	7	4	2	2	18	1
0.063	1	13	7	4	3	2	18	1
0.064	1	3	7	5	10	2	18	0
0.064	1	2	7	5	11	2	18	0
0.064	1	6	7	5	12	2	18	0
0.064	1	15	7	5	18	2	18	0
0.064	1	14	7	5	19	2	18	0
0.064	1	12	7	5	20	2	18	0
0.064	1	9	7	5	21	2	18	0
0.064	1	4	7	5	22	2	18	0
0.064	1	5	7	5	4	2	18	1
0.064	1	11	7	5	9	2	18	1
0.064	1	3	7	5	10	2	18	1
0.064	1	2	7	5	11	2	18	1
0.064	1	6	7	5	12	2	18	1
0.064	1	15	7	5	18	2	18	1
0.064	1	14	7	5	19	2	18	1
0.064	1	12	7	5	20	2	18	1
0.065	1	10	7	6	23	2	18	0
0.065	1	1	7	6	24	2	18	0
0.065	1	7	7	6	1	2	18	0
0.065	1	8	7	6	2	2	18	0
0.065	1	13	7	6	3	2	18	0
0.065	1	5	7	6	4	2	18	0
0.065	1	11	7	6	9	2	18	0
0.065	1	3	7	6	10	2	18	0
0.065	1	9	7	6	21	2	18	1
0.065	1	4	7	6	22	2	18	1
0.065	1	10	7	6	23	2	18	1
0.065	1	1	7	6	24	2	18	1
0.065	1	7	7	6	1	2	18	1
0.065	1	8	7	6	2	2	18	1
0.065	1	13	7	6	3	2	18	1
0.065	1	5	7	6	4	2	18	1
0.066	1	2	7	7	11	2	18	0
0.066	1	6	7	7	12	2	18	0
0.066	1	15	7	7	18	2	18	0
0.066	1	14	7	7	19	2	18	0
0.066	1	12	7	7	20	2	18	0
0.066	1	9	7	7	21	2	18	0
0.066	1	4	7	7	22	2	18	0
0.066	1	10	7	7	23	2	18	0
0.066	1	11	7	7	9	2	18	1
0.066	1	3	7	7	10	2	18	1
0.066	1	2	7	7	11	2	18	1
0.066	1	6	7	7	12	2	18	1
0.066	1	15	7	7	18	2	18	1
0.066	1	14	7	7	19	2	18	1
0.066	1	12	7	7	20	2	18	1
0.066	1	9	7	7	21	2	18	1
0.067	1	1	7	8	24	2	18	0
0.067	1	7	7	8	1	2	18	0
0.067	1	8	7	8	2	2	18	0
0.067	1	13	7	8	3	2	18	0
0.067	1	5	7	8	4	2	18	0
0.067	1	11	7	8	9	2	18	0
0.067	1	3	7	8	10	2	18	0
0.067	1	2	7	8	11	2	18	0
0.067	1	4	7	8	22	2	18	1
0.067	1	10	7	8	23	2	18	1
0.067	1	1	7	8	24	2	18	1
0.067	1	7	7	8	1	2	18	1
0.067	1	8	7	8	2	2	18	1
0.067	1	13	7	8	3	2	18	1
0.067	1	5	7	8	4	2	18	1
0.067	1	11	7	8	9	2	18	1
0.068	1	6	7	9	12	2	18	0
0.068	1	15	7	9	18	2	18	0
0.068	1	14	7	9	19	2	18	0
0.068	1	12	7	9	20	2	18	0
0.068	1	9	7	9	21	2	18	0
0.068	1	4	7	9	22	2	18	0
0.068	1	10	7	9	23	2	18	0
0.068	1	1	7	9	24	2	18	0
0.068	1	3	7	9	10	2	18	1
0.068	1	2	7	9	11	2	18	1
0.068	1	6	7	9	12	2	18	1
0.068	1	15	7	9	18	2	18	1
0.068	1	14	7	9	19	2	18	1
0.068	1	12	7	9	20	2	18	1
0.068	1	9	7	9	21	2	18	1
0.068	1	4	7	9	22	2	18	1
0.069	1	7	7	10	1	2	18	0
0.069	1	8	7	10	2	2	18	0
0.069	1	13	7	10	3	2	18	0
0.069	1	5	7	10	4	2	18	0
0.069	1	11	7	10	9	2	18	0
0.069	1	3	7	10	10	2	18	0
0.069	1	2	7	10	11	2	18	0
0.069	1	6	7	10	12	2	18	0
0.069	1	10	7	10	23	2	18	1
0.069	1	1	7	10	24	2	18	1
0.069	1	7	7	10	1	2	18	1
0.069	1	8	7	10	2	2	18	1
0.069	1	13	7	10	3	2	18	1
0.069	1	5	7	10	4	2	18	1
0.069	1	11	7	10	9	2	18	1
0.069	1	3	7	10	10	2	18	1
0.07	1	15	8	1	18	2	18	0
0.07	1	14	8	1	19	2	18	0
0.07	1	12	8	1	20	2	18	0
0.07	1	9	8	1	21	2	18	0
0.07	1	4	8	1	22	2	18	0
0.07	1	10	8	1	23	2	18	0
0.07	1	1	8	1	24	2	18	0
0.07	1	7	8	1	1	2	18	0
0.07	1	2	8	1	11	2	18	1
0.07	1	6	8	1	12	2	18	1
0.07	1	15	8	1	18	2	18	1
0.07	1	14	8	1	19	2	18	1
0.07	1	12	8	1	20	2	18	1
0.07	1	9	8	1	21	2	18	1
0.07	1	4	8	1	22	2	18	1
0.07	1	10	8	1	23	2	18	1
0.071	1	8	8	2	2	2	18	0
0.071	1	13	8	2	3	2	18	0
0.071	1	5	8	2	4	2	18	0
0.071	1	11	8	2	9	2	18	0
0.071	1	3	8	2	10	2	18	0
0.071	1	2	8	2	11	2	18	0
0.071	1	6	8	2	12	2	18	0
0.071	1	15	8	2	18	2	18	0
0.071	1	1	8	2	24	2	18	1
0.071	1	7	8	2	1	2	18	1
0.071	1	8	8	2	2	2	18	1
0.071	1	13	8	2	3	2	18	1
0.071	1	5	8	2	4	2	18	1
0.071	1	11	8	2	9	2	18	1
0.071	1	3	8	2	10	2	18	1
0.071	1	2	8	2	11	2	18	1
0.072	1	14	8	3	19	2	18	0
0.072	1	12	8	3	20	2	18	0
0.072	1	9	8	3	21	2	18	0
0.072	1	4	8	3	22	2	18	0
0.072	1	10	8	3	23	2	18	0
0.072	1	1	8	3	24	2	18	0
0.072	1	7	8	3	1	2	18	0
0.072	1	8	8	3	2	2	18	0
0.072	1	6	8	3	12	2	18	1
0.072	1	15	8	3	18	2	18	1
0.072	1	14	8	3	19	2	18	1
0.072	1	12	8	3	20	2	18	1
